-2.5,22.00886533
-2.4,22.04923782
-2.3,22.08961032
-2.2,22.12998281
-2.1,22.17035531
-2,22.2107278
-1.9,22.2349513
-1.8,22.25917479
-1.7,22.28339829
-1.6,22.30762179
-1.5,22.33184528
-1.4,22.35606878
-1.3,22.38029228
-1.2,22.40451578
-1.1,22.42873927
-1,22.45296277
-0.9,22.45757677
-0.8,22.46219077
-0.7,22.46680477
-0.6,22.47141877
-0.5,22.47603277
-0.4,22.48064677
-0.3,22.48526077
-0.2,22.48987476
-0.1,22.49448876
0.0,22.49910276
0.1,22.49448876
0.2,22.48987476
0.3,22.48526077
0.4,22.48064677
0.5,22.47603277
0.6,22.47141877
0.7,22.46680477
0.8,22.46219077
0.9,22.45757677
1,22.45296277
1.1,22.42873927
1.2,22.40451578
1.3,22.38029228
1.4,22.35606878
1.5,22.33184528
1.6,22.30762179
1.7,22.28339829
1.8,22.25917479
1.9,22.2349513
2,22.2107278
2.1,22.17496931
2.2,22.13921081
2.3,22.10345231
2.4,22.06769382
2.5,22.03193532
2.6,21.99617683
2.7,21.96041833
2.8,21.92465984
2.9,21.88890134
3,21.85314285
3.1,21.80137106
3.2,21.74959927
3.3,21.69782748
3.4,21.6460557
3.5,21.59428391
3.6,21.54251212
3.7,21.49074033
3.8,21.43896855
3.9,21.38719676
4,21.33542497
4.1,21.26915527
4.2,21.20288558
4.3,21.13661588
4.4,21.07034618
4.5,21.00407648
4.6,20.93780679
4.7,20.87153709
4.8,20.80526739
4.9,20.7389977
5,20.672728
5.1,20.59967301
5.2,20.52661802
5.3,20.45356303
5.4,20.38050804
5.5,20.30745304
5.6,20.23439805
5.7,20.16134306
5.8,20.08828807
5.9,20.01523308
6,19.94217809
6.1,19.8633556
6.2,19.78453311
6.3,19.70571062
6.4,19.62688813
6.5,19.54806564
6.6,19.46924315
6.7,19.39042066
6.8,19.31159817
6.9,19.23277568
7,19.15395319
7.1,19.0847432
7.2,19.01553321
7.3,18.94632322
7.4,18.87711323
7.5,18.80790324
7.6,18.73869325
7.7,18.66948325
7.8,18.60027326
7.9,18.53106327
8,18.46185328
8.1,18.38323316
8.2,18.30461304
8.3,18.22599292
8.4,18.1473728
8.5,18.06875267
8.6,17.99013255
8.7,17.91151243
8.8,17.83289231
8.9,17.75427219
9,17.67565207
9.1,17.59443007
9.2,17.51320806
9.3,17.43198606
9.4,17.35076406
9.5,17.26954206
9.6,17.18832006
9.7,17.10709806
9.8,17.02587606
9.9,16.94465406
10,16.86343206
10.1,16.79257421
10.2,16.72171636
10.3,16.65085851
10.4,16.58000067
10.5,16.50914282
10.6,16.43828497
10.7,16.36742712
10.8,16.29656927
10.9,16.22571143
11,16.15485358
11.1,16.06834109
11.2,15.9818286
11.3,15.89531611
11.4,15.80880362
11.5,15.72229113
11.6,15.63577864
11.7,15.54926615
11.8,15.46275367
11.9,15.37624118
12,15.28972869
12.1,15.19441317
12.2,15.09909766
12.3,15.00378215
12.4,14.90846663
12.5,14.81315112
12.6,14.7178356
12.7,14.62252009
12.8,14.52720458
12.9,14.43188906
13,14.33657355
13.1,14.23135755
13.2,14.12614155
13.3,14.02092555
13.4,13.91570955
13.5,13.81049355
13.6,13.70527756
13.7,13.60006156
13.8,13.49484556
13.9,13.38962956
14,13.28441356
14.1,13.16773261
14.2,13.05105167
14.3,12.93437072
14.4,12.81768977
14.5,12.70100883
14.6,12.58432788
14.7,12.46764693
14.8,12.35096599
14.9,12.23428504
15,12.1176041
15.1,12.00601552
15.2,11.89442695
15.3,11.78283838
15.4,11.6712498
15.5,11.55966123
15.6,11.44807266
15.7,11.33648409
15.8,11.22489551
15.9,11.11330694
16,11.00171837
16.1,10.87760847
16.2,10.75349857
16.3,10.62938868
16.4,10.50527878
16.5,10.38116888
16.6,10.25705899
16.7,10.13294909
16.8,10.00883919
16.9,9.884729295
17,9.760619398
17.1,9.638208595
17.2,9.515797793
17.3,9.39338699
17.4,9.270976188
17.5,9.148565385
17.6,9.026154583
17.7,8.90374378
17.8,8.781332978
17.9,8.658922175
18,8.536511373
18.1,8.439595309
18.2,8.342679244
18.3,8.24576318
18.4,8.148847116
18.5,8.051931052
18.6,7.955014988
18.7,7.858098924
18.8,7.76118286
18.9,7.664266796
19,7.567350731
